Net,PSNR,Params,Generation
"[4, 3, 1, 6, 1, 4, 6, 1, 0, 2, 3, 3, 0, 5, 6, 2, 4, 2, 1, 6, 1, 4, 4, 3, 0, 0, 2, 0]",31.461774,77184.0,1
"[4, 2, 4, 7, 1, 5, 2, 2, 0, 4, 4, 7, 3, 4, 0, 3, 6, 0, 2, 4, 3, 1, 7, 7, 0, 1, 6, 1]",30.68489,31888.0,1
"[1, 6, 1, 0, 5, 1, 6, 2, 1, 3, 5, 4, 7, 4, 5, 3, 0, 5, 1, 4, 1, 2, 3, 6, 4, 4, 6, 0]",30.534844,187264.0,1
"[3, 2, 1, 3, 6, 0, 2, 5, 6, 2, 5, 4, 2, 2, 7, 7, 4, 3, 4, 4, 3, 4, 4, 7, 4, 3, 2, 2]",29.834447,2001568.0,1
"[4, 7, 5, 2, 5, 1, 4, 4, 4, 0, 5, 6, 6, 4, 3, 2, 3, 7, 7, 6, 5, 1, 1, 7, 4, 2, 1, 7]",30.729846,130576.0,1
"[0, 4, 4, 3, 1, 6, 0, 4, 5, 4, 4, 3, 6, 3, 1, 3, 4, 0, 3, 7, 1, 4, 3, 6, 3, 6, 6, 3]",31.281439,75376.0,1
"[0, 4, 4, 3, 1, 2, 6, 3, 4, 6, 6, 2, 4, 3, 6, 2, 2, 5, 6, 2, 4, 2, 0, 2, 1, 6, 2, 3]",30.32847,95488.0,1
"[0, 2, 0, 2, 7, 1, 5, 0, 3, 6, 7, 3, 0, 7, 4, 3, 7, 1, 4, 1, 1, 7, 3, 0, 5, 2, 4, 7]",30.82295,51680.0,1
"[4, 0, 0, 7, 7, 2, 4, 3, 2, 0, 6, 7, 6, 3, 1, 3, 0, 5, 2, 1, 5, 0, 4, 6, 6, 4, 5, 2]",29.61213,69376.0,1
"[0, 0, 4, 2, 4, 0, 5, 1, 5, 0, 1, 1, 3, 7, 3, 2, 5, 6, 6, 0, 1, 0, 2, 2, 4, 3, 1, 1]",30.51631,71248.0,1
"[2, 5, 5, 1, 1, 0, 4, 3, 5, 3, 0, 5, 1, 4, 2, 2, 2, 6, 0, 4, 6, 3, 3, 5, 1, 5, 5, 4]",30.372681,399648.0,1
"[1, 4, 2, 6, 6, 4, 7, 0, 4, 4, 0, 0, 5, 0, 0, 1, 2, 7, 1, 3, 1, 6, 2, 2, 5, 4, 6, 5]",30.796211,202816.0,1
"[4, 5, 3, 4, 6, 6, 5, 7, 7, 2, 2, 2, 3, 6, 4, 6, 1, 1, 2, 7, 0, 1, 4, 2, 5, 6, 7, 1]",29.680597,102288.0,1
