Net,PSNR,Params,Generation
"[4, 5, 3, 5, 7, 1, 2, 5, 4, 1, 4, 7, 0, 0, 1, 6, 6, 4, 0, 7, 2, 3, 2, 1, 3, 3, 0, 0]",31.868593,76896.0,1
"[1, 4, 5, 4, 4, 4, 5, 6, 4, 6, 7, 2, 5, 7, 0, 7, 6, 5, 6, 7, 3, 2, 3, 4, 4, 0, 4, 6]",31.368963,43200.0,1
"[5, 0, 4, 3, 6, 2, 1, 3, 6, 2, 1, 3, 1, 0, 1, 0, 3, 3, 1, 4, 3, 2, 5, 3, 6, 0, 1, 6]",31.659771,699712.0,1
"[6, 6, 5, 5, 4, 5, 4, 0, 4, 5, 7, 4, 4, 4, 6, 0, 2, 2, 4, 1, 1, 7, 3, 0, 1, 4, 5, 6]",32.210236,213312.0,1
"[0, 4, 0, 2, 3, 2, 0, 0, 2, 0, 2, 5, 2, 1, 2, 0, 4, 4, 0, 0, 4, 6, 1, 2, 0, 1, 7, 4]",30.693103,49488.0,1
"[4, 0, 2, 4, 7, 2, 7, 5, 6, 5, 2, 7, 7, 6, 3, 0, 7, 1, 1, 6, 3, 4, 2, 6, 1, 3, 2, 3]",31.587261,150928.0,1
"[4, 7, 1, 4, 6, 0, 5, 1, 6, 5, 4, 4, 0, 4, 3, 1, 1, 5, 2, 2, 7, 0, 6, 3, 1, 0, 1, 5]",31.170241,67376.0,1
"[4, 7, 4, 0, 0, 1, 6, 7, 7, 0, 2, 0, 0, 3, 4, 0, 2, 7, 0, 0, 1, 5, 1, 0, 5, 2, 7, 5]",30.855938,52640.0,1
"[2, 7, 4, 6, 5, 4, 0, 6, 1, 2, 5, 1, 1, 4, 0, 2, 3, 1, 4, 7, 3, 4, 1, 6, 7, 6, 1, 4]",30.927034,452400.0,1
"[2, 6, 4, 3, 7, 5, 7, 6, 2, 6, 6, 5, 0, 5, 4, 2, 2, 4, 0, 3, 2, 3, 3, 1, 7, 6, 0, 3]",31.326296,563904.0,1
"[5, 6, 0, 2, 3, 4, 7, 2, 4, 4, 6, 0, 4, 3, 5, 2, 4, 5, 1, 3, 0, 5, 1, 0, 6, 1, 2, 3]",31.026458,152256.0,1
"[1, 7, 5, 0, 2, 1, 7, 2, 4, 1, 5, 2, 5, 7, 6, 0, 4, 5, 4, 4, 5, 5, 6, 4, 2, 4, 6, 6]",31.378598,166528.0,1
"[5, 6, 0, 2, 0, 4, 7, 2, 4, 4, 6, 0, 4, 3, 5, 2, 4, 5, 1, 3, 0, 5, 1, 0, 6, 1, 2, 3]",30.858995,152256.0,1
"[0, 4, 1, 1, 4, 5, 3, 1, 4, 7, 6, 3, 0, 2, 4, 1, 2, 6, 0, 7, 6, 6, 1, 2, 6, 5, 3, 4]",30.87202,71968.0,1
"[4, 7, 4, 0, 0, 1, 6, 7, 7, 0, 3, 7, 4, 7, 6, 3, 2, 7, 0, 0, 1, 5, 1, 0, 5, 2, 7, 5]",31.109965,64656.0,1
"[4, 7, 2, 1, 2, 7, 1, 4, 2, 2, 0, 5, 7, 0, 0, 5, 7, 5, 2, 2, 6, 4, 1, 0, 7, 3, 5, 7]",30.486493,56064.0,1
"[6, 7, 5, 3, 6, 2, 1, 3, 1, 2, 1, 1, 2, 6, 6, 1, 7, 6, 5, 4, 3, 1, 4, 1, 0, 3, 3, 5]",31.173396,600144.0,1
"[5, 2, 1, 7, 1, 2, 3, 5, 6, 0, 3, 3, 4, 0, 1, 1, 7, 3, 0, 2, 0, 3, 6, 1, 1, 1, 5, 7]",31.139151,327392.0,1
"[1, 2, 2, 5, 6, 1, 3, 7, 6, 0, 4, 0, 6, 7, 4, 5, 3, 5, 2, 2, 2, 5, 3, 6, 1, 4, 7, 4]",31.046335,228992.0,1
"[5, 7, 6, 4, 5, 5, 5, 0, 0, 0, 6, 1, 4, 6, 6, 3, 6, 4, 5, 5, 2, 0, 7, 5, 0, 4, 4, 3]",31.042948,221312.0,1
"[1, 4, 5, 4, 0, 1, 7, 6, 6, 0, 7, 3, 6, 5, 2, 0, 3, 6, 4, 4, 3, 6, 6, 0, 1, 4, 5, 2]",30.967042,163296.0,1
"[0, 6, 7, 6, 3, 0, 2, 3, 0, 2, 6, 6, 0, 1, 0, 3, 7, 3, 7, 1, 7, 1, 2, 3, 0, 5, 4, 3]",30.418912,91312.0,1
