Net,PSNR,Params,Generation
"[0, 4, 2, 2, 6, 0, 1, 1, 0, 0, 3, 4, 0, 3, 2, 1, 7, 2, 1, 3, 2, 4, 4, 7, 6, 1, 7, 3]",31.121972,78128.0,1
"[4, 5, 2, 1, 0, 0, 0, 1, 1, 1, 4, 0, 0, 5, 1, 1, 1, 6, 6, 7, 2, 5, 0, 0, 3, 7, 0, 4]",30.041819,67184.0,1
"[0, 2, 7, 1, 1, 1, 4, 7, 6, 4, 1, 6, 3, 5, 0, 0, 4, 3, 1, 1, 0, 5, 4, 0, 7, 1, 2, 1]",30.779216,73248.0,1
"[6, 0, 5, 3, 3, 1, 3, 7, 1, 1, 1, 3, 5, 4, 4, 3, 3, 1, 1, 7, 5, 6, 6, 0, 4, 0, 6, 2]",31.266115,625440.0,1
"[0, 2, 1, 0, 2, 4, 1, 5, 1, 6, 3, 4, 7, 0, 1, 3, 4, 4, 2, 7, 2, 3, 1, 3, 5, 6, 6, 1]",30.675965,70832.0,1
"[5, 5, 1, 6, 7, 0, 3, 2, 3, 1, 0, 6, 5, 6, 0, 5, 1, 2, 7, 4, 1, 1, 7, 4, 4, 3, 4, 2]",31.672916,330336.0,1
"[7, 6, 3, 0, 4, 0, 4, 2, 4, 0, 6, 1, 2, 1, 2, 5, 3, 0, 7, 5, 3, 1, 5, 6, 1, 0, 3, 7]",31.95399,2618848.0,1
"[0, 5, 4, 7, 5, 2, 5, 1, 1, 7, 2, 7, 6, 1, 2, 5, 3, 7, 0, 5, 4, 2, 7, 6, 2, 3, 4, 6]",31.094352,111776.0,1
"[0, 4, 0, 2, 5, 5, 3, 2, 6, 2, 5, 1, 7, 2, 1, 0, 1, 3, 2, 0, 5, 0, 2, 6, 7, 0, 7, 3]",30.687026,184560.0,1
"[0, 4, 1, 4, 0, 2, 5, 7, 2, 1, 5, 2, 5, 2, 0, 7, 2, 1, 5, 1, 3, 1, 2, 5, 7, 2, 5, 2]",30.75969,91008.0,1
"[0, 1, 5, 3, 6, 5, 2, 3, 3, 4, 0, 6, 4, 0, 5, 3, 2, 3, 4, 1, 0, 4, 0, 0, 3, 0, 2, 3]",30.851341,86352.0,1
"[0, 1, 5, 7, 5, 0, 1, 2, 2, 2, 0, 7, 4, 0, 5, 3, 2, 0, 4, 1, 0, 4, 0, 0, 3, 0, 2, 3]",30.701264,82208.0,1
"[4, 2, 5, 2, 4, 7, 4, 4, 5, 2, 3, 7, 4, 2, 0, 1, 5, 6, 0, 5, 4, 1, 4, 5, 4, 3, 3, 2]",29.880643,79280.0,1
"[2, 4, 5, 6, 7, 5, 5, 0, 6, 5, 4, 2, 5, 3, 3, 5, 4, 0, 2, 3, 5, 6, 4, 4, 2, 0, 1, 5]",31.442009,482112.0,1
"[6, 4, 0, 7, 2, 0, 3, 2, 2, 3, 4, 3, 7, 7, 2, 0, 4, 1, 1, 0, 6, 0, 2, 2, 6, 1, 0, 0]",31.399175,514032.0,1
"[6, 0, 5, 3, 3, 1, 3, 7, 1, 1, 1, 3, 5, 4, 4, 3, 3, 1, 1, 6, 4, 7, 0, 7, 3, 0, 6, 2]",31.579076,1084272.0,1
"[1, 1, 5, 0, 4, 7, 2, 3, 1, 6, 4, 1, 0, 0, 2, 0, 2, 6, 5, 2, 3, 6, 7, 7, 4, 0, 6, 7]",31.303891,380832.0,1
"[2, 4, 0, 5, 3, 4, 4, 1, 3, 5, 4, 5, 5, 7, 3, 5, 4, 5, 1, 2, 0, 2, 1, 4, 0, 0, 1, 3]",31.194832,343632.0,1
"[0, 0, 7, 2, 4, 3, 7, 7, 1, 7, 4, 2, 6, 4, 3, 3, 3, 3, 7, 7, 7, 5, 5, 4, 1, 2, 6, 1]",31.244737,115936.0,1
"[4, 5, 3, 6, 5, 1, 0, 5, 5, 3, 1, 4, 0, 0, 1, 0, 7, 4, 5, 6, 3, 3, 2, 7, 6, 7, 0, 1]",30.978838,201968.0,1
"[0, 3, 0, 7, 6, 6, 3, 3, 3, 0, 3, 5, 1, 6, 7, 6, 2, 4, 6, 7, 1, 4, 3, 0, 5, 6, 5, 6]",30.212816,92224.0,1
"[0, 3, 0, 7, 6, 6, 3, 2, 3, 4, 7, 6, 4, 7, 7, 5, 6, 1, 6, 2, 5, 3, 0, 7, 5, 6, 5, 6]",29.929699,89904.0,1
"[6, 0, 1, 4, 1, 6, 0, 3, 1, 6, 1, 1, 3, 6, 3, 5, 3, 3, 2, 7, 0, 7, 0, 1, 0, 0, 5, 7]",31.151636,899184.0,1
"[7, 6, 3, 0, 4, 0, 4, 2, 4, 0, 6, 1, 2, 1, 2, 4, 7, 4, 7, 4, 4, 0, 3, 2, 1, 0, 3, 7]",31.174989,1443552.0,1
"[7, 1, 4, 1, 7, 1, 4, 0, 0, 6, 4, 3, 3, 2, 2, 4, 7, 1, 1, 7, 5, 3, 5, 2, 3, 2, 5, 1]",31.386715,1101408.0,1
"[2, 0, 7, 2, 6, 2, 2, 7, 6, 7, 2, 7, 6, 0, 0, 0, 3, 0, 6, 7, 7, 3, 2, 5, 4, 0, 0, 6]",31.321606,894480.0,1
"[1, 1, 4, 2, 3, 7, 0, 7, 7, 4, 2, 3, 2, 4, 1, 0, 3, 2, 7, 7, 0, 6, 5, 1, 1, 0, 2, 4]",30.917351,380416.0,1
"[0, 4, 0, 7, 3, 3, 1, 6, 3, 6, 3, 0, 1, 3, 1, 0, 1, 7, 6, 6, 0, 5, 4, 0, 4, 5, 5, 5]",30.295649,118656.0,1
"[0, 4, 0, 1, 3, 2, 3, 2, 6, 2, 5, 1, 7, 2, 1, 0, 1, 3, 2, 0, 5, 0, 2, 6, 7, 0, 7, 3]",30.748612,187968.0,1
"[0, 1, 1, 2, 1, 5, 3, 5, 5, 5, 0, 1, 4, 0, 3, 7, 0, 7, 3, 7, 7, 3, 2, 5, 4, 0, 0, 3]",30.674242,135696.0,1
"[0, 5, 4, 4, 5, 2, 5, 1, 1, 7, 2, 7, 6, 1, 2, 5, 3, 7, 0, 5, 4, 2, 4, 3, 4, 0, 4, 6]",30.939692,109440.0,1
"[0, 1, 5, 7, 5, 0, 1, 5, 2, 2, 0, 7, 4, 0, 5, 7, 2, 0, 4, 1, 0, 4, 0, 0, 3, 0, 2, 3]",30.223247,105536.0,1
