Net,PSNR,Params,Generation
"[7, 2, 2, 6, 6, 2, 0, 0, 2, 5, 1, 2, 4, 6, 0, 1, 0, 3, 1, 6, 3, 7, 1, 6, 4, 2, 1, 4]",31.374076,2078368.0,1
"[1, 6, 1, 0, 7, 4, 0, 7, 3, 1, 2, 2, 0, 4, 5, 4, 4, 2, 2, 0, 0, 3, 2, 4, 7, 6, 6, 6]",30.977134,131712.0,1
"[4, 6, 5, 2, 1, 6, 5, 1, 4, 7, 1, 0, 7, 7, 0, 5, 1, 0, 2, 4, 5, 2, 2, 0, 6, 0, 1, 6]",31.61015,34128.0,1
"[4, 6, 6, 3, 2, 4, 3, 2, 5, 0, 6, 0, 3, 3, 1, 0, 0, 4, 0, 2, 2, 0, 0, 4, 2, 1, 6, 7]",31.006057,67920.0,1
"[4, 6, 1, 7, 7, 7, 5, 1, 2, 5, 7, 5, 5, 3, 4, 5, 7, 1, 0, 7, 5, 5, 7, 0, 1, 3, 4, 7]",31.281143,26016.0,1
"[7, 2, 2, 6, 6, 2, 0, 1, 1, 3, 4, 5, 4, 6, 0, 1, 0, 3, 1, 6, 3, 7, 1, 6, 4, 1, 1, 4]",31.232712,1923488.0,1
"[4, 7, 6, 5, 6, 2, 5, 1, 1, 5, 7, 6, 4, 7, 1, 6, 4, 3, 4, 6, 5, 4, 5, 1, 4, 1, 7, 7]",31.635016,78864.0,1
"[0, 7, 3, 5, 0, 3, 0, 7, 0, 0, 5, 4, 2, 4, 2, 7, 3, 5, 2, 5, 6, 5, 4, 6, 3, 1, 7, 0]",31.062047,71648.0,1
"[4, 4, 5, 5, 2, 1, 1, 6, 5, 4, 0, 0, 2, 3, 5, 3, 2, 5, 4, 7, 6, 2, 3, 6, 0, 4, 0, 6]",30.39188,29840.0,1
"[4, 4, 5, 4, 4, 4, 3, 7, 4, 4, 1, 4, 3, 2, 3, 0, 4, 1, 1, 3, 5, 0, 2, 5, 7, 4, 2, 2]",30.320045,32096.0,1
