Net,PSNR,Params,Generation
"[0, 6, 0, 7, 7, 0, 5, 7, 5, 5, 2, 6, 3, 2, 4, 1, 2, 6, 4, 0, 1, 4, 4, 0, 3, 2, 2, 0]",31.987759,45936.0,1
"[4, 5, 7, 1, 4, 5, 4, 6, 7, 4, 1, 1, 1, 7, 4, 4, 3, 2, 3, 3, 2, 4, 5, 4, 1, 0, 6, 3]",31.725747,134416.0,1
"[4, 7, 2, 1, 1, 6, 4, 2, 5, 0, 4, 3, 3, 4, 4, 0, 4, 2, 6, 3, 4, 1, 1, 7, 0, 2, 0, 0]",31.561941,31040.0,1
"[1, 4, 3, 7, 1, 0, 3, 7, 7, 7, 1, 1, 1, 4, 0, 1, 5, 5, 5, 1, 6, 4, 2, 0, 6, 7, 4, 1]",30.989208,111264.0,1
"[4, 5, 3, 2, 7, 2, 0, 1, 4, 0, 0, 3, 5, 4, 1, 6, 1, 0, 2, 5, 5, 5, 2, 7, 3, 2, 5, 4]",31.260957,175056.0,1
"[2, 6, 4, 3, 1, 1, 5, 1, 7, 3, 1, 2, 1, 6, 2, 5, 0, 0, 1, 5, 7, 2, 3, 2, 1, 2, 1, 3]",31.675291,1649136.0,1
"[2, 6, 4, 3, 1, 1, 5, 1, 7, 3, 1, 2, 1, 6, 0, 2, 0, 1, 6, 5, 5, 4, 1, 0, 0, 2, 1, 3]",31.717051,826752.0,1
"[4, 2, 2, 5, 1, 1, 6, 1, 0, 5, 1, 4, 6, 3, 4, 4, 6, 6, 0, 7, 4, 3, 4, 4, 3, 5, 0, 0]",30.902099,32464.0,1
"[0, 4, 7, 3, 2, 6, 2, 0, 1, 1, 7, 2, 7, 7, 6, 1, 2, 2, 4, 4, 2, 3, 7, 3, 2, 6, 0, 1]",31.235916,40160.0,1
"[0, 2, 0, 2, 1, 0, 0, 7, 6, 3, 7, 3, 1, 3, 4, 7, 7, 5, 7, 2, 3, 5, 4, 6, 7, 3, 0, 1]",30.455751,32864.0,1
"[1, 5, 2, 4, 1, 4, 6, 2, 4, 2, 3, 0, 2, 4, 1, 1, 2, 7, 1, 0, 6, 2, 0, 0, 1, 4, 0, 4]",30.855854,252256.0,1
"[4, 0, 6, 7, 5, 1, 6, 0, 4, 7, 2, 1, 5, 7, 2, 2, 6, 1, 1, 2, 3, 4, 4, 3, 7, 6, 4, 1]",31.449115,72160.0,1
"[4, 1, 4, 7, 6, 5, 2, 3, 4, 5, 6, 5, 6, 3, 6, 0, 3, 7, 0, 0, 2, 5, 3, 2, 2, 5, 4, 3]",31.097225,73424.0,1
"[4, 7, 4, 1, 3, 5, 0, 2, 2, 2, 3, 1, 4, 4, 3, 1, 7, 3, 2, 6, 0, 7, 2, 6, 1, 0, 6, 1]",31.019303,55056.0,1
"[0, 7, 4, 7, 0, 6, 1, 4, 1, 3, 6, 1, 2, 7, 6, 5, 5, 0, 2, 1, 0, 4, 0, 4, 3, 1, 6, 5]",30.522174,41392.0,1
"[1, 7, 0, 3, 5, 0, 1, 1, 2, 0, 2, 2, 6, 4, 0, 3, 5, 5, 5, 5, 3, 0, 1, 7, 2, 6, 0, 0]",31.000347,419904.0,1
"[6, 4, 4, 3, 6, 2, 5, 2, 1, 2, 7, 0, 3, 6, 3, 6, 2, 0, 1, 5, 6, 4, 1, 2, 2, 2, 5, 1]",31.189979,874560.0,1
"[4, 5, 4, 7, 1, 0, 5, 0, 0, 2, 7, 7, 3, 5, 3, 1, 3, 4, 3, 3, 1, 2, 2, 0, 7, 6, 2, 7]",30.859873,97472.0,1
"[1, 5, 5, 0, 4, 5, 7, 7, 0, 7, 4, 5, 1, 7, 2, 5, 0, 0, 2, 4, 4, 0, 6, 5, 0, 2, 3, 0]",31.236124,97664.0,1
"[0, 7, 0, 0, 4, 1, 2, 7, 5, 0, 1, 1, 2, 6, 3, 1, 3, 4, 7, 5, 2, 1, 3, 2, 6, 3, 0, 7]",31.069804,85456.0,1
"[4, 2, 6, 0, 0, 1, 3, 0, 4, 2, 6, 0, 6, 6, 7, 1, 4, 0, 1, 3, 3, 1, 3, 0, 7, 2, 7, 4]",30.910596,84096.0,1
"[0, 7, 4, 7, 0, 6, 5, 2, 2, 0, 1, 3, 0, 4, 6, 5, 5, 0, 2, 1, 0, 4, 0, 4, 3, 1, 6, 5]",30.164869,53056.0,1
"[1, 5, 6, 6, 2, 7, 5, 6, 0, 4, 1, 0, 6, 3, 5, 3, 3, 6, 2, 5, 5, 3, 0, 3, 0, 2, 4, 6]",31.245027,526240.0,1
"[2, 1, 0, 0, 3, 0, 4, 5, 1, 3, 7, 3, 0, 7, 1, 5, 6, 5, 4, 2, 2, 3, 1, 2, 1, 1, 1, 4]",31.44797,587520.0,1
"[5, 0, 5, 0, 7, 7, 3, 6, 5, 7, 3, 5, 2, 7, 3, 4, 7, 1, 7, 3, 1, 2, 1, 0, 2, 0, 1, 5]",31.449632,127840.0,1
"[0, 6, 4, 4, 6, 2, 6, 6, 1, 7, 5, 6, 2, 5, 6, 7, 0, 7, 6, 4, 2, 0, 6, 3, 3, 2, 6, 1]",30.437074,231856.0,1
"[2, 4, 2, 4, 7, 1, 2, 1, 0, 6, 7, 6, 2, 2, 1, 5, 6, 5, 5, 1, 5, 0, 4, 0, 3, 4, 0, 1]",31.117926,135888.0,1
"[0, 6, 4, 5, 6, 2, 6, 6, 1, 7, 5, 6, 2, 5, 6, 0, 7, 7, 6, 5, 2, 0, 6, 3, 3, 2, 6, 1]",30.679734,165376.0,1
"[0, 0, 7, 2, 1, 5, 1, 0, 5, 4, 6, 7, 5, 3, 2, 4, 3, 4, 6, 4, 7, 5, 2, 5, 1, 2, 0, 6]",30.683157,86864.0,1
"[0, 0, 7, 3, 2, 5, 1, 0, 1, 4, 6, 7, 5, 3, 2, 4, 3, 4, 6, 4, 7, 5, 2, 5, 1, 2, 0, 6]",30.623716,99424.0,1
"[4, 3, 7, 0, 5, 4, 0, 2, 4, 2, 2, 0, 5, 4, 3, 5, 4, 4, 0, 3, 0, 5, 5, 2, 7, 2, 1, 6]",30.57851,84048.0,1
"[0, 4, 4, 4, 6, 1, 4, 0, 3, 0, 0, 5, 4, 1, 3, 4, 1, 6, 1, 3, 1, 6, 4, 0, 7, 5, 5, 0]",30.049452,58832.0,1
"[7, 3, 0, 4, 0, 3, 1, 6, 6, 2, 7, 0, 2, 5, 0, 1, 1, 6, 6, 3, 2, 3, 1, 1, 0, 3, 1, 0]",31.148441,1546656.0,1
"[6, 6, 0, 6, 7, 5, 1, 0, 1, 5, 6, 6, 5, 7, 4, 3, 2, 4, 1, 7, 5, 7, 0, 0, 6, 1, 2, 3]",31.557856,412896.0,1
"[2, 7, 0, 3, 6, 2, 5, 2, 6, 2, 7, 0, 3, 6, 3, 6, 2, 0, 2, 0, 3, 6, 1, 0, 1, 0, 1, 5]",31.387255,1025856.0,1
"[1, 5, 5, 0, 4, 5, 7, 7, 0, 7, 4, 7, 7, 2, 7, 7, 1, 0, 2, 4, 4, 0, 6, 5, 0, 2, 3, 0]",30.746832,306368.0,1
"[1, 7, 3, 5, 7, 3, 2, 2, 7, 1, 7, 4, 6, 3, 6, 0, 6, 4, 5, 2, 1, 2, 4, 1, 6, 1, 0, 4]",31.061506,165536.0,1
"[2, 4, 2, 4, 7, 1, 2, 0, 1, 6, 7, 6, 2, 2, 1, 5, 6, 5, 5, 1, 5, 0, 4, 0, 3, 4, 0, 1]",30.970853,191184.0,1
"[4, 3, 7, 0, 5, 4, 7, 2, 4, 2, 2, 0, 5, 4, 3, 5, 4, 4, 0, 3, 0, 5, 5, 2, 7, 2, 1, 6]",30.28101,87456.0,1
"[4, 4, 5, 0, 6, 3, 2, 1, 3, 3, 4, 4, 5, 2, 0, 7, 4, 6, 0, 7, 3, 7, 1, 4, 1, 4, 5, 6]",30.463011,94848.0,1
"[4, 3, 6, 6, 6, 3, 6, 1, 5, 3, 1, 4, 7, 4, 2, 6, 1, 4, 6, 1, 1, 5, 4, 6, 7, 4, 2, 2]",28.413585,81904.0,1
"[7, 6, 5, 1, 6, 7, 6, 1, 0, 1, 6, 1, 4, 4, 0, 0, 4, 6, 2, 7, 4, 5, 1, 7, 0, 3, 3, 2]",31.370329,1555040.0,1
"[1, 0, 2, 3, 6, 0, 5, 3, 2, 7, 5, 5, 5, 5, 7, 2, 1, 7, 1, 2, 6, 6, 0, 1, 2, 2, 1, 7]",30.718081,813184.0,1
"[6, 2, 4, 6, 3, 0, 7, 2, 1, 7, 7, 4, 2, 2, 0, 7, 1, 5, 3, 7, 2, 0, 4, 4, 5, 3, 6, 5]",30.60638,318960.0,1
"[7, 1, 3, 6, 7, 2, 7, 7, 7, 7, 1, 1, 2, 4, 0, 1, 5, 4, 2, 7, 4, 2, 4, 2, 7, 1, 4, 5]",30.983369,812576.0,1
"[5, 5, 2, 1, 1, 0, 7, 1, 5, 1, 7, 6, 5, 2, 4, 7, 3, 3, 5, 3, 5, 0, 2, 5, 1, 0, 4, 2]",31.151969,272736.0,1
"[5, 6, 2, 1, 1, 0, 7, 1, 5, 1, 7, 6, 5, 2, 4, 7, 3, 3, 5, 3, 5, 0, 2, 5, 2, 1, 4, 0]",31.14189,221120.0,1
"[0, 3, 4, 6, 6, 7, 6, 0, 6, 3, 7, 3, 1, 3, 4, 7, 7, 5, 7, 2, 3, 5, 4, 6, 7, 3, 0, 1]",28.64253,95936.0,1
"[4, 5, 5, 3, 7, 5, 7, 0, 5, 3, 0, 0, 2, 1, 6, 6, 0, 7, 5, 4, 1, 0, 2, 4, 7, 1, 2, 2]",29.426591,99456.0,1
"[0, 3, 4, 6, 6, 4, 0, 5, 2, 5, 5, 3, 3, 6, 1, 1, 0, 5, 7, 2, 3, 5, 4, 6, 7, 3, 0, 1]",30.30019,183072.0,1
"[4, 3, 7, 0, 5, 4, 7, 2, 4, 2, 2, 0, 6, 5, 6, 5, 3, 6, 0, 4, 0, 5, 5, 2, 7, 2, 1, 6]",30.175848,120144.0,1
"[0, 1, 2, 4, 0, 2, 1, 6, 3, 3, 1, 0, 1, 0, 4, 4, 1, 5, 7, 6, 4, 0, 5, 1, 2, 4, 5, 2]",30.062703,99888.0,1
"[7, 5, 6, 4, 2, 7, 5, 4, 1, 1, 0, 2, 0, 4, 3, 0, 6, 7, 6, 1, 5, 6, 7, 0, 1, 0, 2, 4]",31.207195,1561824.0,1
"[1, 6, 2, 1, 6, 4, 1, 3, 3, 5, 2, 6, 4, 7, 4, 6, 3, 7, 1, 1, 3, 1, 1, 0, 5, 7, 7, 7]",30.974629,386816.0,1
"[5, 1, 6, 2, 2, 7, 7, 0, 1, 1, 5, 0, 4, 2, 7, 1, 4, 4, 0, 3, 5, 5, 2, 7, 7, 3, 5, 7]",30.710749,662848.0,1
"[1, 7, 1, 1, 7, 0, 0, 1, 7, 0, 4, 3, 4, 1, 2, 6, 6, 0, 4, 1, 5, 3, 6, 5, 2, 3, 3, 4]",30.437782,250208.0,1
"[5, 6, 4, 6, 4, 6, 4, 1, 2, 2, 3, 6, 6, 5, 5, 4, 6, 0, 1, 2, 0, 4, 6, 0, 6, 0, 3, 0]",30.641443,241056.0,1
"[0, 4, 1, 1, 3, 3, 7, 0, 7, 5, 1, 6, 2, 1, 6, 0, 5, 6, 6, 4, 7, 7, 2, 3, 6, 5, 7, 0]",28.962817,215952.0,1
"[0, 4, 3, 4, 6, 1, 4, 0, 3, 0, 0, 5, 4, 1, 3, 4, 1, 6, 1, 3, 3, 3, 1, 7, 7, 5, 5, 0]",30.35807,151904.0,1
"[5, 6, 5, 0, 5, 0, 5, 7, 5, 0, 4, 2, 2, 1, 5, 2, 6, 4, 0, 2, 4, 2, 0, 6, 6, 6, 2, 6]",30.48686,213760.0,1
"[4, 3, 5, 4, 5, 6, 0, 4, 5, 1, 7, 1, 1, 3, 3, 6, 5, 3, 3, 2, 4, 5, 1, 4, 0, 0, 6, 5]",30.108697,179968.0,1
"[4, 4, 7, 7, 5, 7, 1, 1, 3, 3, 4, 4, 5, 2, 0, 7, 4, 6, 0, 7, 3, 7, 1, 4, 1, 4, 5, 6]",29.520381,115520.0,1
"[6, 1, 6, 7, 0, 6, 7, 7, 4, 3, 4, 6, 1, 6, 4, 0, 4, 2, 4, 5, 0, 5, 7, 5, 2, 2, 4, 1]",30.909172,504768.0,1
"[1, 7, 0, 3, 5, 4, 7, 2, 4, 2, 2, 0, 5, 5, 3, 5, 4, 4, 0, 2, 3, 0, 1, 7, 2, 6, 0, 0]",30.770574,441408.0,1
"[3, 7, 3, 1, 0, 4, 4, 3, 7, 5, 7, 0, 4, 6, 1, 6, 7, 7, 1, 2, 3, 0, 4, 0, 1, 1, 2, 2]",30.904548,1042016.0,1
"[0, 4, 1, 4, 4, 5, 2, 3, 5, 0, 7, 4, 6, 5, 6, 5, 3, 6, 0, 2, 2, 0, 5, 3, 7, 4, 3, 4]",30.550438,157600.0,1
"[4, 3, 5, 4, 5, 6, 0, 4, 5, 1, 7, 1, 1, 3, 2, 6, 5, 3, 3, 2, 7, 5, 1, 4, 0, 0, 6, 5]",29.929379,186112.0,1
"[4, 2, 6, 7, 5, 7, 6, 0, 7, 6, 2, 0, 2, 4, 2, 0, 6, 6, 5, 0, 1, 2, 3, 3, 6, 3, 6, 2]",30.098037,225584.0,1
"[4, 0, 3, 2, 6, 5, 3, 1, 6, 3, 2, 2, 7, 3, 4, 4, 1, 0, 0, 4, 2, 6, 4, 6, 7, 6, 6, 3]",29.797072,131584.0,1
"[6, 6, 3, 6, 3, 0, 3, 4, 1, 3, 1, 5, 3, 0, 1, 4, 6, 0, 0, 7, 3, 7, 7, 7, 0, 6, 7, 4]",30.636298,585408.0,1
"[6, 4, 4, 2, 7, 2, 7, 7, 7, 6, 4, 3, 5, 1, 1, 4, 5, 7, 2, 0, 4, 2, 4, 2, 7, 1, 4, 1]",30.327337,776448.0,1
"[1, 1, 2, 5, 2, 3, 2, 1, 5, 2, 1, 2, 4, 2, 0, 7, 4, 6, 1, 5, 6, 1, 1, 3, 5, 3, 2, 0]",30.204366,503776.0,1
"[6, 7, 1, 6, 3, 7, 6, 1, 3, 0, 1, 4, 0, 0, 1, 0, 5, 0, 2, 5, 2, 2, 7, 0, 1, 0, 3, 7]",31.28392,1329312.0,1
"[7, 1, 7, 2, 4, 7, 3, 0, 1, 7, 0, 2, 5, 7, 7, 6, 5, 3, 6, 3, 6, 6, 5, 1, 7, 7, 4, 3]",30.325766,2882720.0,1
"[4, 3, 7, 0, 5, 7, 0, 2, 5, 2, 2, 0, 5, 4, 3, 5, 4, 4, 0, 3, 0, 5, 5, 3, 7, 2, 1, 6]",29.79578,168528.0,1
"[1, 7, 2, 5, 2, 7, 0, 2, 5, 7, 1, 2, 6, 2, 5, 0, 3, 0, 3, 0, 1, 2, 4, 4, 4, 4, 3, 4]",29.862527,213536.0,1
"[1, 1, 2, 4, 0, 2, 1, 6, 3, 3, 1, 0, 1, 0, 4, 4, 1, 5, 7, 6, 4, 0, 5, 0, 5, 4, 5, 2]",29.949646,336160.0,1
"[4, 0, 3, 2, 7, 0, 0, 6, 7, 0, 4, 3, 4, 1, 2, 6, 6, 0, 4, 1, 5, 3, 6, 6, 7, 6, 6, 3]",29.696184,133712.0,1
"[5, 1, 6, 2, 2, 7, 7, 0, 1, 1, 5, 0, 4, 2, 7, 1, 4, 4, 0, 0, 2, 5, 2, 7, 7, 3, 5, 7]",30.314776,695616.0,1
"[7, 1, 7, 3, 4, 2, 0, 0, 1, 0, 1, 1, 0, 7, 2, 7, 4, 1, 1, 7, 0, 3, 0, 4, 4, 4, 4, 2]",30.460979,918176.0,1
"[2, 7, 0, 3, 6, 5, 5, 2, 6, 2, 7, 0, 3, 6, 3, 6, 2, 0, 2, 0, 3, 2, 5, 0, 2, 0, 1, 5]",31.104673,976080.0,1
"[5, 1, 3, 3, 3, 1, 1, 1, 0, 5, 1, 5, 2, 3, 3, 5, 1, 3, 5, 5, 2, 0, 4, 1, 0, 2, 6, 3]",30.141758,613376.0,1
"[5, 1, 3, 3, 3, 0, 6, 4, 3, 5, 5, 7, 0, 2, 0, 7, 7, 1, 5, 5, 3, 1, 4, 1, 0, 2, 6, 3]",29.739767,638976.0,1
"[1, 5, 5, 2, 4, 5, 2, 3, 3, 5, 4, 7, 4, 2, 4, 7, 7, 2, 5, 1, 4, 7, 1, 5, 1, 4, 4, 6]",29.808989,205600.0,1
"[1, 7, 2, 5, 2, 7, 0, 2, 5, 7, 1, 2, 6, 3, 5, 0, 3, 0, 4, 0, 1, 2, 4, 4, 4, 4, 3, 4]",29.811842,210368.0,1
"[5, 3, 5, 6, 2, 7, 4, 2, 6, 7, 5, 4, 1, 7, 4, 7, 4, 6, 5, 7, 7, 6, 7, 5, 6, 0, 0, 3]",29.540698,201568.0,1
"[4, 5, 5, 3, 3, 3, 7, 0, 7, 5, 1, 6, 2, 1, 6, 0, 5, 6, 6, 4, 1, 0, 2, 4, 7, 1, 2, 2]",28.949363,188592.0,1
"[6, 6, 0, 3, 6, 4, 5, 4, 7, 5, 7, 1, 7, 5, 5, 5, 1, 1, 4, 2, 0, 3, 6, 5, 1, 3, 1, 4]",30.321898,217152.0,1
"[1, 7, 7, 1, 5, 6, 2, 4, 7, 3, 1, 3, 2, 2, 6, 4, 5, 1, 4, 4, 5, 4, 4, 0, 4, 3, 4, 4]",29.741533,381120.0,1
"[5, 0, 7, 0, 0, 1, 3, 2, 7, 6, 0, 7, 5, 0, 6, 6, 6, 0, 7, 3, 1, 2, 1, 0, 2, 0, 1, 5]",29.563658,473216.0,1
