Net,PSNR,Params,Generation
"[6, 6, 7, 1, 0, 5, 3, 3, 0, 2, 6, 5, 6, 3, 4, 4, 4, 0, 6, 6, 6, 5, 2, 1, 2, 2, 1, 3]",30.957309,655536.0,1
"[5, 4, 3, 2, 2, 1, 3, 2, 6, 5, 5, 4, 5, 1, 3, 7, 3, 5, 2, 6, 4, 0, 2, 2, 0, 4, 6, 2]",29.848097,370240.0,1
"[4, 2, 7, 7, 2, 0, 0, 7, 4, 7, 6, 7, 5, 0, 1, 7, 6, 4, 6, 4, 2, 1, 4, 2, 7, 2, 5, 2]",30.497374,99088.0,1
"[0, 7, 6, 3, 6, 0, 4, 7, 1, 1, 4, 3, 1, 3, 5, 7, 2, 2, 0, 3, 4, 6, 5, 2, 0, 4, 2, 0]",31.390434,36080.0,1
"[5, 1, 1, 5, 5, 3, 6, 0, 2, 7, 2, 6, 3, 4, 4, 3, 5, 6, 4, 5, 7, 5, 3, 4, 2, 7, 0, 6]",29.775392,819136.0,1
"[2, 7, 3, 5, 5, 2, 6, 7, 3, 6, 3, 1, 2, 5, 4, 6, 5, 0, 0, 3, 4, 6, 5, 6, 0, 3, 1, 1]",30.969107,645600.0,1
"[5, 1, 1, 5, 7, 4, 5, 4, 5, 7, 6, 1, 3, 2, 7, 5, 1, 5, 1, 6, 3, 5, 4, 4, 3, 5, 2, 1]",31.204465,399264.0,1
"[0, 0, 5, 5, 2, 6, 6, 6, 7, 2, 2, 5, 5, 0, 1, 0, 3, 6, 3, 4, 6, 5, 5, 6, 5, 0, 4, 7]",30.709048,127312.0,1
"[1, 4, 6, 0, 6, 0, 3, 4, 0, 0, 5, 4, 4, 0, 4, 3, 0, 6, 0, 1, 7, 0, 4, 5, 6, 5, 1, 0]",30.710797,121408.0,1
"[0, 3, 4, 5, 4, 6, 4, 5, 7, 6, 1, 5, 0, 5, 5, 4, 0, 0, 2, 6, 6, 2, 0, 3, 5, 0, 5, 4]",30.301324,140560.0,1
"[5, 0, 4, 1, 3, 4, 5, 2, 5, 4, 0, 1, 1, 7, 3, 2, 2, 5, 1, 2, 3, 1, 5, 3, 5, 0, 2, 4]",31.450602,392352.0,1
"[0, 1, 0, 0, 0, 2, 5, 0, 5, 3, 6, 1, 7, 1, 2, 3, 4, 1, 5, 5, 1, 0, 6, 5, 2, 1, 0, 2]",31.154862,73728.0,1
"[0, 1, 0, 5, 6, 1, 1, 0, 3, 5, 4, 7, 2, 4, 4, 0, 0, 5, 5, 7, 5, 4, 1, 7, 0, 0, 0, 1]",31.819464,53840.0,1
"[0, 4, 6, 6, 1, 1, 5, 7, 1, 5, 4, 6, 1, 5, 5, 0, 6, 5, 7, 7, 0, 3, 5, 2, 0, 7, 1, 4]",31.084822,39312.0,1
"[7, 4, 0, 2, 4, 3, 5, 7, 0, 4, 3, 3, 2, 2, 2, 5, 0, 3, 4, 4, 1, 1, 5, 1, 7, 0, 0, 6]",31.225588,1400032.0,1
"[2, 0, 2, 3, 5, 3, 6, 0, 2, 7, 2, 6, 3, 4, 4, 3, 5, 6, 2, 6, 6, 4, 6, 3, 2, 4, 6, 3]",29.62358,2192448.0,1
"[1, 4, 2, 7, 4, 5, 5, 0, 3, 6, 5, 7, 1, 1, 5, 3, 5, 0, 4, 4, 6, 3, 7, 6, 7, 6, 2, 5]",30.629815,476896.0,1
"[0, 3, 7, 3, 7, 3, 2, 3, 5, 1, 1, 0, 7, 4, 4, 0, 0, 4, 4, 1, 6, 4, 6, 7, 2, 2, 3, 1]",31.314863,128032.0,1
"[5, 7, 4, 7, 7, 4, 3, 7, 1, 5, 0, 1, 1, 6, 7, 5, 4, 6, 2, 4, 7, 3, 0, 4, 1, 4, 6, 2]",31.375186,147424.0,1
"[1, 0, 6, 4, 4, 1, 6, 5, 4, 5, 4, 6, 4, 0, 1, 0, 4, 7, 2, 3, 4, 5, 7, 0, 4, 2, 2, 2]",31.209243,140960.0,1
"[2, 1, 6, 1, 2, 2, 0, 6, 1, 2, 3, 1, 6, 3, 5, 0, 1, 0, 7, 3, 1, 4, 7, 6, 1, 0, 1, 5]",31.703048,396816.0,1
"[5, 4, 3, 5, 4, 1, 2, 3, 4, 0, 0, 3, 1, 3, 5, 7, 2, 2, 7, 2, 2, 3, 6, 2, 1, 6, 4, 6]",30.349566,411840.0,1
"[4, 4, 3, 3, 2, 1, 5, 0, 6, 5, 1, 4, 4, 2, 5, 6, 3, 0, 6, 1, 2, 4, 1, 0, 7, 6, 0, 1]",29.078528,40128.0,1
"[0, 0, 5, 5, 2, 6, 6, 6, 4, 2, 2, 5, 5, 0, 1, 0, 3, 0, 4, 5, 6, 0, 4, 2, 1, 7, 0, 7]",30.359587,49776.0,1
"[1, 7, 6, 1, 2, 3, 3, 4, 4, 7, 1, 4, 2, 2, 1, 5, 6, 1, 2, 6, 1, 1, 0, 3, 7, 0, 5, 1]",30.4235,496992.0,1
"[6, 0, 2, 7, 1, 2, 0, 4, 4, 3, 1, 6, 5, 6, 1, 2, 0, 1, 1, 2, 4, 1, 1, 5, 0, 0, 3, 4]",31.161514,662304.0,1
"[1, 0, 6, 4, 4, 1, 6, 5, 4, 5, 7, 6, 4, 0, 1, 0, 4, 7, 2, 3, 3, 5, 3, 0, 4, 2, 2, 2]",31.046753,238432.0,1
"[6, 6, 6, 1, 2, 2, 0, 6, 1, 2, 3, 1, 6, 3, 5, 0, 1, 0, 7, 3, 1, 4, 7, 6, 7, 4, 3, 3]",30.931829,374256.0,1
"[4, 6, 6, 4, 7, 6, 1, 3, 7, 3, 2, 2, 0, 3, 3, 2, 0, 2, 7, 1, 3, 0, 5, 6, 3, 0, 6, 5]",30.050231,210848.0,1
"[4, 0, 3, 5, 3, 2, 0, 2, 0, 6, 0, 0, 5, 5, 7, 5, 2, 7, 6, 7, 6, 6, 6, 6, 3, 6, 1, 0]",29.884268,155328.0,1
"[0, 7, 6, 3, 6, 0, 4, 7, 1, 6, 7, 3, 1, 3, 5, 7, 2, 2, 7, 2, 2, 3, 6, 2, 0, 4, 2, 0]",31.669501,70256.0,1
"[0, 5, 1, 6, 5, 7, 1, 6, 1, 6, 3, 7, 5, 1, 3, 5, 7, 0, 2, 6, 0, 5, 2, 5, 7, 7, 4, 6]",30.156424,140256.0,1
"[5, 4, 0, 1, 3, 6, 4, 1, 0, 1, 1, 0, 7, 4, 4, 0, 0, 4, 4, 1, 0, 6, 6, 5, 1, 4, 5, 1]",30.4488,65248.0,1
"[5, 0, 4, 1, 3, 4, 5, 2, 5, 4, 0, 6, 1, 0, 3, 2, 2, 6, 1, 2, 3, 1, 5, 3, 5, 0, 2, 4]",30.32738,608512.0,1
