Net,PSNR,Params,Generation
"[0, 6, 5, 0, 1, 5, 0, 3, 0, 3, 7, 3, 1, 7, 2, 6, 7, 6, 7, 0, 0, 2, 3, 4, 6, 7, 7, 7]",31.119682,9632.0,1
"[4, 6, 6, 0, 0, 5, 6, 5, 1, 0, 7, 4, 7, 4, 0, 1, 2, 1, 1, 4, 2, 5, 3, 1, 0, 1, 1, 1]",31.126258,34720.0,1
"[0, 6, 4, 6, 3, 1, 0, 4, 5, 6, 7, 0, 7, 5, 0, 0, 7, 1, 3, 1, 5, 4, 1, 5, 1, 4, 3, 3]",31.247486,19088.0,1
"[1, 6, 3, 5, 4, 2, 2, 3, 1, 5, 4, 3, 3, 4, 4, 3, 1, 5, 3, 1, 0, 1, 0, 3, 2, 6, 3, 0]",30.665612,384064.0,1
"[4, 5, 7, 1, 3, 5, 6, 1, 5, 2, 4, 5, 1, 4, 6, 4, 2, 0, 4, 2, 4, 4, 1, 0, 1, 4, 4, 5]",31.27857,73936.0,1
"[1, 3, 7, 3, 1, 5, 1, 4, 3, 6, 7, 3, 6, 4, 2, 4, 2, 1, 5, 7, 5, 1, 5, 5, 3, 6, 6, 4]",30.955267,362624.0,1
"[0, 1, 1, 1, 4, 0, 6, 0, 7, 4, 2, 4, 4, 0, 0, 5, 6, 0, 1, 6, 1, 4, 4, 4, 7, 4, 2, 6]",31.079247,27344.0,1
"[4, 4, 3, 4, 2, 6, 5, 5, 0, 1, 7, 3, 5, 2, 4, 1, 0, 4, 6, 4, 6, 3, 7, 1, 5, 7, 5, 5]",29.701302,22560.0,1
"[0, 5, 4, 5, 5, 2, 6, 1, 2, 1, 7, 6, 2, 6, 2, 5, 2, 1, 3, 6, 4, 5, 3, 4, 1, 5, 4, 3]",30.844984,87696.0,1
"[0, 5, 5, 0, 4, 4, 6, 5, 6, 6, 5, 5, 5, 4, 2, 3, 7, 0, 7, 3, 6, 6, 6, 6, 3, 0, 7, 4]",29.971706,122448.0,1
"[2, 1, 7, 7, 6, 5, 5, 4, 4, 4, 7, 3, 6, 2, 4, 5, 7, 1, 6, 1, 3, 2, 0, 0, 4, 2, 0, 3]",30.584492,857712.0,1
"[1, 6, 3, 5, 1, 5, 3, 0, 1, 5, 4, 3, 3, 4, 4, 3, 1, 5, 3, 1, 0, 1, 0, 3, 2, 6, 3, 0]",30.768646,415392.0,1
"[2, 1, 0, 1, 7, 4, 5, 1, 1, 5, 1, 1, 3, 5, 3, 0, 1, 3, 1, 5, 4, 4, 3, 6, 0, 4, 1, 0]",31.632892,667296.0,1
"[0, 4, 1, 1, 1, 6, 0, 1, 7, 0, 7, 5, 1, 1, 0, 3, 5, 1, 4, 6, 0, 4, 7, 1, 3, 5, 4, 6]",30.938036,32368.0,1
"[4, 0, 2, 6, 2, 1, 3, 2, 4, 1, 7, 3, 2, 5, 1, 5, 6, 5, 3, 3, 6, 7, 6, 5, 0, 2, 3, 1]",30.558399,104704.0,1
"[5, 3, 5, 0, 5, 0, 1, 2, 7, 4, 7, 6, 3, 1, 5, 0, 7, 3, 0, 6, 5, 4, 7, 6, 4, 7, 6, 0]",31.305108,91040.0,1
"[4, 5, 7, 1, 3, 3, 3, 2, 1, 5, 2, 2, 5, 2, 5, 1, 5, 0, 4, 4, 7, 2, 4, 7, 1, 4, 4, 5]",30.313015,136224.0,1
"[2, 6, 4, 7, 0, 6, 2, 6, 4, 7, 3, 4, 2, 1, 6, 4, 6, 0, 5, 2, 7, 1, 4, 0, 0, 6, 5, 1]",30.870862,537696.0,1
"[0, 4, 0, 0, 6, 4, 6, 3, 4, 0, 7, 6, 3, 5, 6, 0, 6, 2, 6, 0, 5, 6, 3, 2, 1, 4, 1, 4]",30.541414,57328.0,1
"[1, 3, 5, 4, 4, 7, 4, 7, 6, 4, 7, 0, 0, 2, 4, 5, 2, 2, 0, 1, 1, 1, 7, 6, 4, 6, 1, 4]",31.009036,71840.0,1
"[0, 0, 5, 4, 7, 4, 4, 1, 7, 0, 3, 0, 4, 4, 2, 7, 3, 1, 3, 3, 1, 7, 2, 6, 0, 2, 6, 5]",30.991509,57984.0,1
"[0, 1, 1, 1, 4, 0, 6, 0, 7, 4, 2, 4, 4, 0, 7, 1, 1, 0, 1, 6, 1, 4, 4, 4, 6, 4, 2, 6]",30.54342,51616.0,1
"[0, 5, 4, 5, 5, 1, 0, 0, 2, 0, 4, 4, 2, 6, 5, 1, 1, 3, 5, 4, 0, 3, 5, 5, 0, 5, 3, 6]",30.429743,135568.0,1
"[5, 5, 5, 6, 2, 6, 6, 6, 6, 2, 7, 3, 6, 7, 3, 6, 4, 4, 2, 5, 4, 4, 7, 4, 6, 6, 2, 4]",29.650045,255200.0,1
"[2, 1, 0, 1, 7, 4, 5, 1, 1, 5, 1, 1, 2, 2, 4, 7, 7, 4, 5, 5, 1, 4, 3, 6, 0, 2, 1, 0]",30.903872,250272.0,1
"[2, 1, 7, 7, 6, 5, 6, 5, 1, 6, 6, 3, 0, 4, 5, 6, 4, 2, 7, 0, 1, 6, 0, 5, 5, 5, 0, 3]",29.988906,940272.0,1
"[6, 3, 7, 3, 1, 5, 1, 6, 6, 6, 6, 1, 3, 3, 6, 2, 4, 3, 7, 4, 5, 2, 1, 1, 2, 4, 3, 7]",29.823079,1037856.0,1
"[4, 4, 7, 7, 4, 1, 3, 4, 2, 5, 6, 1, 7, 6, 6, 5, 3, 0, 7, 5, 5, 0, 0, 6, 3, 5, 5, 4]",29.538094,69504.0,1
"[0, 7, 2, 1, 3, 2, 5, 5, 2, 7, 2, 0, 1, 7, 2, 6, 3, 5, 1, 6, 1, 7, 5, 4, 0, 6, 6, 3]",30.583819,113136.0,1
"[0, 4, 1, 7, 1, 0, 4, 2, 1, 7, 0, 3, 4, 6, 7, 5, 2, 5, 1, 3, 1, 3, 1, 5, 5, 5, 2, 0]",30.053898,83984.0,1
"[0, 0, 6, 0, 6, 6, 3, 2, 1, 1, 7, 2, 2, 2, 1, 2, 0, 7, 7, 2, 5, 6, 5, 1, 0, 4, 1, 2]",30.178095,109936.0,1
"[1, 7, 6, 5, 2, 3, 0, 6, 0, 4, 3, 4, 1, 1, 4, 1, 3, 4, 2, 1, 4, 6, 6, 6, 1, 0, 0, 1]",31.967112,119648.0,1
"[0, 2, 1, 2, 3, 6, 4, 0, 1, 3, 7, 5, 6, 4, 3, 1, 6, 4, 6, 2, 4, 5, 2, 6, 5, 6, 2, 1]",29.979579,54096.0,1
"[0, 5, 5, 0, 3, 1, 7, 3, 1, 6, 2, 6, 7, 7, 0, 1, 3, 6, 2, 2, 7, 3, 1, 6, 3, 0, 7, 4]",31.066466,157376.0,1
"[1, 0, 4, 3, 3, 3, 4, 1, 3, 0, 0, 4, 0, 6, 1, 1, 6, 2, 2, 2, 7, 6, 0, 4, 6, 5, 0, 5]",31.375505,367968.0,1
"[6, 3, 7, 3, 1, 5, 1, 6, 6, 6, 6, 1, 3, 3, 6, 2, 4, 3, 7, 4, 7, 5, 1, 1, 2, 4, 3, 7]",29.966282,1038864.0,1
"[3, 4, 3, 5, 0, 5, 1, 6, 0, 0, 4, 1, 0, 1, 6, 2, 4, 6, 4, 4, 6, 2, 1, 7, 7, 0, 6, 0]",30.443318,1342560.0,1
"[0, 3, 1, 7, 4, 7, 0, 1, 1, 4, 2, 0, 2, 4, 1, 0, 4, 0, 3, 6, 1, 4, 6, 3, 7, 1, 0, 2]",30.235118,70784.0,1
"[0, 5, 2, 0, 6, 2, 6, 1, 7, 6, 4, 7, 6, 3, 5, 5, 1, 1, 5, 3, 5, 3, 3, 4, 5, 7, 7, 1]",29.370049,95712.0,1
"[0, 3, 1, 7, 4, 7, 0, 1, 1, 6, 5, 5, 5, 4, 2, 3, 7, 0, 3, 6, 1, 4, 6, 3, 7, 1, 0, 2]",29.729515,86688.0,1
"[1, 7, 6, 5, 2, 2, 0, 6, 2, 4, 4, 4, 1, 1, 4, 1, 2, 4, 2, 6, 4, 6, 6, 6, 1, 0, 0, 1]",32.120921,119776.0,1
"[4, 4, 1, 0, 3, 0, 4, 5, 3, 0, 3, 4, 5, 2, 3, 1, 0, 4, 6, 4, 6, 3, 7, 1, 5, 7, 5, 5]",29.6866,59456.0,1
"[4, 1, 3, 0, 1, 6, 6, 5, 7, 1, 5, 5, 1, 0, 4, 5, 6, 0, 5, 0, 1, 5, 4, 7, 1, 5, 7, 1]",29.898592,161920.0,1
"[1, 7, 2, 2, 0, 4, 3, 4, 2, 1, 3, 5, 6, 1, 6, 4, 7, 7, 1, 1, 6, 0, 3, 6, 1, 1, 6, 6]",30.868881,219616.0,1
"[7, 4, 4, 4, 7, 3, 5, 6, 0, 6, 2, 3, 0, 1, 4, 7, 6, 4, 6, 2, 0, 1, 0, 4, 2, 2, 5, 3]",29.809217,423968.0,1
"[3, 5, 1, 2, 2, 0, 4, 5, 4, 2, 7, 0, 2, 4, 4, 5, 0, 0, 3, 7, 6, 1, 5, 5, 2, 4, 1, 0]",31.494838,593824.0,1
"[1, 3, 6, 5, 6, 7, 3, 1, 5, 1, 7, 6, 0, 4, 2, 4, 4, 1, 2, 2, 1, 0, 6, 6, 3, 0, 2, 5]",29.509727,444096.0,1
"[5, 3, 7, 3, 0, 3, 4, 5, 2, 3, 6, 0, 6, 2, 4, 2, 4, 1, 0, 0, 5, 1, 1, 3, 4, 1, 2, 2]",30.001573,628832.0,1
"[2, 5, 3, 6, 1, 1, 5, 7, 4, 0, 4, 5, 3, 5, 3, 0, 1, 3, 1, 2, 4, 4, 3, 6, 0, 4, 3, 7]",30.999718,1305792.0,1
"[4, 4, 7, 7, 4, 1, 3, 4, 2, 5, 6, 3, 4, 3, 6, 5, 1, 2, 5, 3, 1, 6, 5, 1, 1, 2, 2, 4]",30.453832,72240.0,1
"[5, 4, 6, 3, 0, 5, 0, 3, 0, 3, 7, 3, 1, 7, 2, 6, 0, 5, 7, 0, 0, 2, 3, 5, 3, 2, 4, 1]",29.992306,104736.0,1
