Net,PSNR,Params,Generation
"[2, 7, 0, 4, 1, 0, 3, 5, 6, 1, 6, 4, 1, 7, 0, 1, 6, 6, 4, 7, 1, 6, 1, 4, 1, 6, 0, 7]",31.589156,337392.0,1
"[4, 5, 1, 0, 6, 2, 6, 1, 5, 3, 1, 3, 2, 6, 5, 1, 6, 6, 0, 6, 3, 4, 7, 0, 5, 0, 1, 5]",31.226131,102224.0,1
"[4, 4, 2, 4, 6, 1, 5, 0, 4, 3, 2, 0, 4, 7, 1, 5, 4, 0, 0, 1, 3, 0, 2, 1, 1, 2, 5, 7]",31.791808,35744.0,1
"[4, 2, 7, 1, 6, 4, 3, 4, 2, 5, 4, 0, 1, 7, 4, 3, 0, 3, 1, 7, 3, 0, 4, 0, 5, 1, 4, 6]",31.378508,57008.0,1
"[0, 5, 4, 4, 1, 4, 5, 5, 2, 4, 3, 0, 6, 7, 4, 0, 0, 0, 7, 0, 6, 1, 7, 7, 3, 7, 0, 2]",30.762813,32880.0,1
"[3, 1, 4, 6, 7, 5, 0, 1, 2, 2, 5, 2, 6, 6, 5, 1, 6, 4, 0, 4, 0, 4, 6, 3, 1, 1, 3, 6]",31.916923,2064352.0,1
"[2, 3, 2, 6, 1, 2, 6, 2, 1, 5, 7, 1, 5, 1, 6, 0, 7, 4, 7, 7, 3, 4, 4, 5, 1, 4, 6, 7]",31.587726,471792.0,1
"[0, 0, 0, 4, 2, 4, 2, 7, 4, 1, 1, 0, 0, 7, 1, 5, 7, 0, 5, 2, 2, 2, 1, 3, 5, 1, 0, 6]",31.060161,48816.0,1
"[4, 6, 1, 5, 7, 6, 7, 7, 2, 2, 4, 4, 5, 1, 2, 0, 0, 4, 4, 4, 7, 4, 5, 2, 0, 3, 1, 2]",30.675687,36432.0,1
"[0, 1, 6, 7, 4, 0, 3, 0, 1, 0, 3, 7, 4, 7, 4, 1, 7, 3, 4, 6, 1, 7, 5, 4, 2, 0, 6, 1]",31.14486,69552.0,1
"[2, 2, 1, 0, 4, 2, 4, 1, 2, 5, 7, 2, 0, 0, 4, 1, 3, 3, 0, 7, 5, 2, 6, 4, 2, 6, 4, 4]",31.538823,273360.0,1
"[0, 2, 0, 1, 3, 2, 6, 2, 7, 4, 7, 2, 3, 7, 4, 1, 7, 3, 0, 5, 2, 4, 1, 7, 2, 4, 5, 0]",30.858894,86928.0,1
"[0, 3, 0, 6, 0, 6, 4, 4, 0, 7, 1, 1, 1, 3, 1, 5, 2, 5, 0, 5, 4, 7, 7, 3, 2, 3, 5, 3]",30.183855,36144.0,1
"[1, 6, 2, 2, 4, 0, 0, 3, 5, 1, 3, 3, 1, 1, 7, 3, 2, 4, 6, 3, 5, 5, 6, 6, 0, 3, 6, 6]",30.691471,526400.0,1
